[0, 0, 4484.4684658334236, 5.7134376521563228e+33, 5.5893412359556649, 2390930310761957.5]
[1, 0, 2.7449928444616107, 2032639574.7809381, 1.0337004194426138, 2151.9741795048353]
[2, 0, 25.420790246478756, 8201.0798486827953, 2.0002604535130337, 12.817677859595859]
[3, 0, 6.638789561871782, 5027.7433825618682, 1.2092857384964568, 7.5439857782936173]
[4, 0, 4.4610393171457439, 369.53491070862918, 0.91659853791259627, 4.2716387109668403]
[5, 0, 9.6005050701496728, 47.59770754749065, 0.80357952419008249, 3.1407319325625358]
[6, 0, 1.0978368373069378, 189.51508868591105, 0.65310774620471346, 5.5578026102346589]
[7, 0, 1.12258719781437, 177.81319769516716, 0.65082945745371257, 6.0636753686201859]
[8, 0, 1.3987989137581098, 1739.4738514305591, 0.59761991108987833, 11.747419948066717]
[9, 0, 0.92242482307398632, 683.92962323773656, 0.60059000911595617, 11.528776493861475]
[10, 0, 0.81671643355674994, 51586.299434693363, 0.55594647714599454, 40.764967916435552]
[11, 0, 0.89006607203476873, 16766.300178504262, 0.56134250093967841, 26.542559181867507]
[12, 0, 0.54669756948238935, 1131.2766860231452, 0.48962752154989825, 11.165175296210347]
[13, 0, 0.56281924477952039, 695.36881364425403, 0.49626168478914967, 8.7198545023541136]
[14, 0, 1.034865579108974, 958.03571688082707, 0.55282987978846032, 8.6002977825827962]
[15, 0, 0.62507753475025429, 1109.1743314504554, 0.50525708494010435, 6.0258669127718774]
[16, 0, 0.5402212748694234, 633.63441450892583, 0.47782338144295083, 4.9336395745206376]
[17, 0, 0.46765330582636955, 57.174002431485611, 0.44446215274753725, 2.871519311163008]
[18, 0, 0.46419300257669804, 410.15528935684995, 0.43607989173336908, 3.4330847946536305]
[19, 0, 0.41584839511708899, 19.372421287708068, 0.43367283702968362, 2.0716848638783376]
[20, 0, 0.35269984820494532, 18.332073198025331, 0.4042690889822364, 1.8658495418395757]
[21, 0, 0.42303431018481219, 20.582799417669953, 0.43188563612667075, 1.8789356314212471]
[22, 0, 0.42325671286875127, 274.92046007881544, 0.43288441803581973, 2.2883478918020801]
[23, 0, 0.40125684704766662, 8.9167143001393576, 0.40303061296956538, 1.2345137467898033]
[24, 0, 0.37408319956684982, 12.189172983250396, 0.41438274832177308, 1.2591097614614406]
[25, 0, 7.1809606673717123, 126.18610234781957, 0.48625886242119576, 1.381648029720385]
[26, 0, 0.38089910116761377, 3.9543295804710543, 0.40403776174651906, 1.041066083224867]
[27, 0, 0.51579363021742008, 11.984709334852409, 0.42017991645169467, 1.0615206172121368]
[28, 0, 0.551860958934146, 6.7158181474020893, 0.43986113343501976, 1.0402547920783254]
[29, 0, 0.44016850243355382, 4.4534659373740091, 0.3967494124902009, 0.86202582164662489]
[30, 0, 0.26301387794059317, 12.127022138483271, 0.37262824627283142, 0.90850097917908634]
[31, 0, 0.31789175422357147, 2.8419021386336119, 0.37987884424281554, 0.78960835295637921]
[32, 0, 0.46362776906072661, 4.2082789427869827, 0.39073251418087412, 0.83185454779784762]
[33, 0, 0.26757083765860817, 2.4220340220888712, 0.37273304342374297, 0.70615413474707744]
[34, 0, 0.56173851498735039, 1.9555874383648002, 0.38548728195303938, 0.65619565970707683]
[35, 0, 0.36073197178993405, 2.2031307789651651, 0.36678865939972166, 0.63018567072989051]
